0.206,0.362,0.641327566
0.208,0.362,0.640597028
0.208,0.363,0.640505107
0.208,0.363,0.639950663
0.208,0.364,0.639857243
0.209,0.364,0.639633831
0.209,0.366,0.639120926
0.21,0.366,0.638504894
0.211,0.366,0.638380259
0.211,0.367,0.637761936
0.211,0.367,0.636949048
0.212,0.368,0.635467691
0.212,0.369,0.635424096
0.213,0.369,0.635180811
0.214,0.369,0.634000461
0.215,0.369,0.633934342
0.215,0.369,0.633610714
0.216,0.37,0.633494512
0.216,0.371,0.633365381
0.216,0.371,0.633155416
0.216,0.373,0.632255797
0.216,0.373,0.631471033
0.216,0.374,0.631411179
0.217,0.375,0.630572671
0.217,0.375,0.630382758
0.218,0.375,0.630202508
0.219,0.375,0.629835718
0.22,0.376,0.629574084
0.22,0.376,0.629196564
0.22,0.377,0.629073669
0.221,0.377,0.629022139
0.223,0.377,0.62869885
0.224,0.377,0.627878396
0.224,0.378,0.627856628
0.224,0.378,0.627590836
0.225,0.379,0.627489105
0.225,0.38,0.627320317
0.225,0.38,0.626860417
0.226,0.38,0.625796727
0.226,0.381,0.625704009
0.227,0.382,0.624901049
0.228,0.382,0.624336741
0.228,0.382,0.623388979
0.229,0.383,0.623032794
0.229,0.383,0.621561925
0.229,0.385,0.621548417
0.229,0.385,0.621327307
0.231,0.385,0.621316563
0.232,0.385,0.620646217
0.232,0.385,0.619283761
0.233,0.385,0.619126647
0.233,0.386,0.618495044
0.233,0.388,0.616318789
0.233,0.389,0.615870683
0.233,0.389,0.615387522
0.234,0.389,0.615023036
0.234,0.391,0.614733019
0.234,0.391,0.614598801
0.235,0.391,0.614435464
0.236,0.392,0.614367313
0.236,0.392,0.61430927
0.236,0.394,0.613980912
0.236,0.394,0.613868304
0.236,0.395,0.613241865
0.236,0.396,0.612094489
0.236,0.397,0.611885382
0.236,0.399,0.611740123
0.236,0.4,0.609992335
0.236,0.4,0.609829372
0.236,0.401,0.609687935
0.236,0.403,0.609026695
0.236,0.403,0.609006333
0.237,0.403,0.608916964
0.238,0.404,0.608257672
0.239,0.404,0.607616901
0.24,0.404,0.607266948
0.241,0.404,0.606984547
0.242,0.404,0.606581744
0.242,0.404,0.605447719
0.244,0.404,0.605317974
0.244,0.404,0.605123399
0.245,0.404,0.605077156
0.245,0.405,0.604840263
0.246,0.405,0.60359306
0.246,0.406,0.603402962
0.246,0.407,0.602207423
0.247,0.407,0.601384427
0.248,0.407,0.601165207
0.248,0.408,0.601156235
0.249,0.409,0.600056936
0.249,0.409,0.59953804
0.25,0.409,0.599484811
0.252,0.409,0.599187526
0.252,0.409,0.598513667
0.252,0.41,0.59749416
0.253,0.411,0.597481702
0.253,0.412,0.596904856
0.253,0.413,0.595744624
0.254,0.413,0.595042261
0.254,0.413,0.594142618
0.255,0.413,0.593941356
0.256,0.413,0.593849896
0.256,0.414,0.593734304
0.257,0.414,0.59337348
0.258,0.415,0.593357068
0.258,0.416,0.592940631
0.258,0.416,0.591988007
0.258,0.418,0.591963961
0.258,0.418,0.591202902
0.259,0.419,0.591059993
0.259,0.419,0.591030172
0.261,0.419,0.590939923
0.261,0.419,0.589438542
0.261,0.421,0.58917633
0.261,0.422,0.58835394
0.261,0.423,0.587549187
0.261,0.424,0.587471549
0.261,0.424,0.587386385
0.262,0.425,0.587079978
0.263,0.425,0.586526728
0.264,0.425,0.585998186
0.264,0.425,0.585447002
0.265,0.425,0.584931273
0.266,0.425,0.584612001
0.266,0.426,0.584525449
0.267,0.427,0.583411536
0.267,0.428,0.583373253
0.267,0.429,0.582650935
0.267,0.429,0.580870581
0.268,0.43,0.580593382
0.268,0.43,0.580586992
0.269,0.43,0.579841675
0.269,0.432,0.579663618
0.269,0.433,0.579518558
0.27,0.433,0.579391339
0.27,0.433,0.579112124
0.27,0.435,0.578640077
0.27,0.435,0.578552705
0.27,0.436,0.578053364
0.27,0.438,0.57787768
0.27,0.438,0.577112327
0.272,0.438,0.576861626
0.272,0.439,0.576774385
0.272,0.439,0.576640467
0.273,0.439,0.576605592
0.275,0.439,0.576437237
0.275,0.439,0.575908262
0.275,0.44,0.575791841
0.275,0.441,0.575453007
0.275,0.442,0.574651443
0.275,0.444,0.574377171
0.275,0.445,0.57432239
0.276,0.445,0.574225273
0.276,0.445,0.573270037
0.277,0.446,0.573122168
0.278,0.446,0.571765152
0.278,0.446,0.571740373
0.28,0.446,0.5717139
0.28,0.446,0.570537162
0.281,0.446,0.570065226
0.282,0.446,0.569062703
0.284,0.446,0.568900136
0.285,0.446,0.568406983
0.285,0.447,0.567958241
0.285,0.447,0.567623011
0.285,0.449,0.567296226
0.285,0.45,0.567227088
0.286,0.45,0.567157348
0.286,0.451,0.566747539
0.286,0.451,0.566293103
0.287,0.451,0.564970436
0.287,0.452,0.5649549
0.287,0.454,0.5645744
0.288,0.454,0.564449471
0.288,0.454,0.564359585
0.289,0.454,0.564163879
0.291,0.454,0.563980943
0.291,0.454,0.563233685
0.292,0.455,0.562058284
0.292,0.455,0.561788702
0.294,0.455,0.561665531
0.294,0.456,0.56142291
0.295,0.456,0.561070284
0.295,0.457,0.560965185
0.295,0.457,0.560527321
0.296,0.457,0.559579772
0.296,0.458,0.559451487
0.298,0.458,0.559310522
0.299,0.458,0.559092834
0.299,0.458,0.558979533
0.3,0.459,0.558696178
0.3,0.46,0.558132642
0.3,0.461,0.557952693
0.301,0.461,0.557892581
0.302,0.461,0.557191077
0.303,0.461,0.556991857
0.303,0.462,0.555680435
0.303,0.462,0.555053521
0.303,0.463,0.554818122
0.304,0.464,0.554584935
0.304,0.465,0.55391628
0.304,0.465,0.553872297
0.304,0.466,0.553181472
0.305,0.467,0.552880997
0.305,0.467,0.552496026
0.305,0.468,0.551696202
0.307,0.468,0.550731777
0.307,0.468,0.550719501
0.309,0.468,0.55042123
0.309,0.469,0.550316982
0.309,0.469,0.549942562
0.309,0.471,0.549395764
0.309,0.471,0.549172044
0.31,0.471,0.549159017
0.312,0.471,0.549115084
0.312,0.472,0.548387766
0.312,0.472,0.548293579
0.313,0.473,0.548194529
0.313,0.474,0.547732342
0.313,0.475,0.547474616
0.313,0.475,0.547071584
0.314,0.475,0.546794632
0.314,0.476,0.5443255
0.315,0.477,0.543182812
0.316,0.477,0.542386643
0.316,0.477,0.542206951
0.317,0.478,0.541127798
0.317,0.478,0.540716173
0.317,0.479,0.540456766
0.318,0.48,0.54034995
0.318,0.48,0.540230631
0.318,0.481,0.540050973
0.318,0.482,0.539417068
0.318,0.483,0.538526394
0.319,0.483,0.538128503
0.32,0.483,0.537787801
0.321,0.484,0.537518122
0.322,0.484,0.537273335
0.322,0.485,0.536787649
0.323,0.485,0.535967096
0.323,0.486,0.535871857
0.323,0.486,0.535068289
0.323,0.487,0.534973626
0.324,0.488,0.533698036
0.324,0.489,0.533514334
0.324,0.489,0.533081932
0.324,0.49,0.532310257
0.325,0.491,0.531824867
0.325,0.491,0.531022714
0.325,0.493,0.530947743
0.326,0.493,0.530815667
0.327,0.493,0.530583765
0.327,0.493,0.530469454
0.327,0.495,0.530321245
0.327,0.496,0.529708942
0.328,0.496,0.529178853
0.329,0.496,0.528685937
0.329,0.496,0.528437051
0.329,0.497,0.528147776
0.329,0.499,0.527866618
0.329,0.499,0.527109651
0.33,0.5,0.526451929
0.33,0.5,0.526351291
0.332,0.5,0.525664305
0.332,0.501,0.52548769
0.332,0.502,0.52536227
0.332,0.502,0.524897836
0.332,0.503,0.524360928
0.332,0.504,0.523536181
0.333,0.505,0.523367397
0.333,0.505,0.523329702
0.334,0.505,0.523314834
0.335,0.506,0.520610874
0.336,0.506,0.520162286
0.336,0.506,0.519865844
0.337,0.507,0.519705953
0.338,0.507,0.519499808
0.338,0.507,0.518714057
0.338,0.508,0.518345024
0.338,0.509,0.517983636
0.338,0.51,0.517660727
0.339,0.511,0.517575908
0.339,0.511,0.517479475
0.34,0.511,0.517042479
0.341,0.512,0.516895258
0.342,0.512,0.516171446
0.342,0.512,0.516024507
0.344,0.512,0.515966741
0.344,0.513,0.51564063
0.345,0.513,0.515591005
0.345,0.514,0.515556135
0.345,0.515,0.515433757
0.345,0.515,0.515275896
0.346,0.515,0.514049248
0.346,0.517,0.513689962
0.347,0.517,0.512266354
0.348,0.517,0.511615521
0.348,0.517,0.510851737
0.349,0.518,0.509826532
0.349,0.518,0.509721605
0.349,0.519,0.508675932
0.35,0.52,0.507642341
0.35,0.521,0.506723385
0.35,0.521,0.506421242
0.35,0.523,0.506323884
0.35,0.523,0.504891153
0.351,0.523,0.504416257
0.353,0.523,0.503953134
0.353,0.524,0.502864826
0.353,0.524,0.502320245
0.353,0.526,0.50220681
0.353,0.527,0.500822888
0.353,0.527,0.500175262
0.354,0.527,0.499976406
0.355,0.528,0.499501255
0.355,0.528,0.498675648
0.356,0.529,0.498673839
0.356,0.529,0.498562002
0.356,0.53,0.497767442
0.357,0.531,0.497521698
0.357,0.531,0.495301763
0.358,0.532,0.495009444
0.358,0.532,0.493619143
0.359,0.533,0.4935094
0.36,0.533,0.492886293
0.36,0.533,0.492228829
0.36,0.534,0.492211648
0.362,0.534,0.491873182
0.362,0.534,0.491713466
0.363,0.535,0.491674487
0.363,0.536,0.491672939
0.363,0.536,0.490718472
0.365,0.536,0.490542512
0.365,0.536,0.488757681
0.367,0.536,0.488472888
0.367,0.536,0.488203461
0.368,0.537,0.488202326
0.368,0.538,0.487934179
0.369,0.538,0.487534061
0.369,0.539,0.487229966
0.369,0.539,0.486873956
0.37,0.539,0.486483881
0.372,0.539,0.485722927
0.372,0.539,0.485024924
0.373,0.539,0.48366896
0.374,0.54,0.48318325
0.375,0.54,0.481772502
0.375,0.54,0.480855085
0.377,0.54,0.480752334
0.377,0.54,0.479691381
0.378,0.541,0.47892429
0.378,0.542,0.477038217
0.378,0.542,0.476189496
0.379,0.542,0.475716618
0.381,0.542,0.475390121
0.381,0.542,0.474993066
0.383,0.542,0.474518937
0.383,0.543,0.473628254
0.384,0.543,0.472908031
0.384,0.544,0.472545833
0.384,0.545,0.469306431
0.384,0.545,0.468466872
0.385,0.545,0.46840209
0.386,0.546,0.467833027
0.386,0.546,0.467684044
0.388,0.546,0.467383637
0.388,0.547,0.467265818
0.388,0.547,0.466948382
0.388,0.548,0.466732563
0.388,0.55,0.464978609
0.388,0.55,0.464618139
0.389,0.55,0.464572807
0.389,0.552,0.463515052
0.389,0.552,0.463171448
0.39,0.552,0.462995079
0.391,0.552,0.462488314
0.392,0.552,0.460971304
0.393,0.553,0.459299701
0.393,0.553,0.458828586
0.394,0.553,0.458693098
0.394,0.554,0.458215368
0.396,0.554,0.458055054
0.397,0.554,0.457394112
0.398,0.554,0.45542213
0.399,0.554,0.454852783
0.399,0.554,0.454633696
0.399,0.555,0.454059783
0.401,0.555,0.453898904
0.401,0.555,0.453067673
0.401,0.556,0.450982392
0.403,0.556,0.450363596
0.403,0.556,0.44984189
0.404,0.557,0.449735692
0.405,0.557,0.449504835
0.405,0.557,0.449432369
0.406,0.557,0.447951911
0.407,0.558,0.446058668
0.407,0.559,0.445969119
0.407,0.559,0.444847971
0.407,0.561,0.444123253
0.408,0.561,0.443997797
0.409,0.561,0.443753566
0.409,0.561,0.443705519
0.41,0.561,0.443180188
0.41,0.562,0.441938472
0.41,0.564,0.440640966
0.411,0.564,0.439896572
0.411,0.564,0.438774515
0.412,0.565,0.438133888
0.412,0.565,0.436205586
0.413,0.565,0.434859224
0.413,0.566,0.432904856
0.414,0.567,0.432021095
0.414,0.567,0.43109173
0.415,0.567,0.430532475
0.416,0.567,0.430272768
0.417,0.568,0.429918603
0.417,0.569,0.429808328
0.417,0.57,0.429646167
0.417,0.57,0.427587083
0.418,0.57,0.427553782
0.419,0.571,0.426180503
0.419,0.571,0.424992331
0.42,0.572,0.424922277
0.42,0.572,0.42444201
0.42,0.573,0.423721474
0.42,0.575,0.421495512
0.42,0.575,0.420003879
0.421,0.575,0.419261233
0.422,0.576,0.419128314
0.422,0.576,0.417195383
0.422,0.577,0.417042084
